frontend_id,id,title,title_slug,url,created_at_approx,difficulty,likes,dislikes,topic_tags,example_test_cases
1312,1437,Minimum Insertion Steps to Make a String Palindrome,minimum-insertion-steps-to-make-a-string-palindrome,https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome/,2020-01-05,Hard,5365,71,String;Dynamic Programming,"""zzazz""\n""mbadm""\n""leetcode"""
1851,1977,Minimum Interval to Include Each Query,minimum-interval-to-include-each-query,https://leetcode.com/problems/minimum-interval-to-include-each-query/,2021-05-02,Hard,1065,43,Array;Binary Search;Line Sweep;Sorting;Heap (Priority Queue),"[[1,4],[2,4],[3,6],[4,4]]\n[2,3,4,5]\n[[2,3],[2,5],[1,8],[20,25]]\n[2,19,5,22]"
2412,2499,Minimum Money Required Before Transactions,minimum-money-required-before-transactions,https://leetcode.com/problems/minimum-money-required-before-transactions/,2022-09-17,Hard,410,36,Array;Greedy;Sorting,"[[2,1],[5,0],[4,2]]\n[[3,0],[0,3]]"
1263,1389,Minimum Moves to Move a Box to Their Target Location,minimum-moves-to-move-a-box-to-their-target-location,https://leetcode.com/problems/minimum-moves-to-move-a-box-to-their-target-location/,2019-11-17,Hard,874,60,Array;Breadth-First Search;Heap (Priority Queue);Matrix,"[[""#"",""#"",""#"",""#"",""#"",""#""],[""#"",""T"",""#"",""#"",""#"",""#""],[""#"",""."",""."",""B"",""."",""#""],[""#"",""."",""#"",""#"",""."",""#""],[""#"",""."",""."",""."",""S"",""#""],[""#"",""#"",""#"",""#"",""#"",""#""]]\n[[""#"",""#"",""#"",""#"",""#"",""#""],[""#"",""T"",""#"",""#"",""#"",""#""],[""#"",""."",""."",""B"",""."",""#""],[""#"",""#"",""#"",""#"",""."",""#""],[""#"",""."",""."",""."",""S"",""#""],[""#"",""#"",""#"",""#"",""#"",""#""]]\n[[""#"",""#"",""#"",""#"",""#"",""#""],[""#"",""T"",""."",""."",""#"",""#""],[""#"",""."",""#"",""B"",""."",""#""],[""#"",""."",""."",""."",""."",""#""],[""#"",""."",""."",""."",""S"",""#""],[""#"",""#"",""#"",""#"",""#"",""#""]]"
3086,3327,Minimum Moves to Pick K Ones,minimum-moves-to-pick-k-ones,https://leetcode.com/problems/minimum-moves-to-pick-k-ones/,2024-03-17,Hard,60,51,Array;Greedy;Sliding Window;Prefix Sum,"[1,1,0,0,0,1,1,0,0,1]\n3\n1\n[0,0,0,0]\n2\n3"
1210,1322,Minimum Moves to Reach Target with Rotations,minimum-moves-to-reach-target-with-rotations,https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations/,2019-09-29,Hard,276,75,Array;Breadth-First Search;Matrix,"[[0,0,0,0,0,1],[1,1,0,0,1,0],[0,0,0,0,1,1],[0,0,1,0,1,0],[0,1,1,0,0,0],[0,1,1,0,0,0]]\n[[0,0,1,1,1,1],[0,0,0,0,1,1],[1,1,0,0,0,1],[1,1,1,0,0,1],[1,1,1,0,0,1],[1,1,1,0,0,0]]"
2969,3268,Minimum Number of Coins for Fruits II,minimum-number-of-coins-for-fruits-ii,https://leetcode.com/problems/minimum-number-of-coins-for-fruits-ii/,2023-12-20,Hard,20,0,Array;Dynamic Programming;Queue;Heap (Priority Queue);Monotonic Queue,"[3,1,2]\n[1,10,1,1]"
1568,1691,Minimum Number of Days to Disconnect Island,minimum-number-of-days-to-disconnect-island,https://leetcode.com/problems/minimum-number-of-days-to-disconnect-island/,2020-08-30,Hard,1271,224,Array;Depth-First Search;Breadth-First Search;Matrix;Strongly Connected Component,"[[0,1,1,0],[0,1,1,0],[0,0,0,0]]\n[[1,1]]"
1553,1676,Minimum Number of Days to Eat N Oranges,minimum-number-of-days-to-eat-n-oranges,https://leetcode.com/problems/minimum-number-of-days-to-eat-n-oranges/,2020-08-16,Hard,1017,62,Dynamic Programming;Memoization,10\n6
1284,1409,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,https://leetcode.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix/,2019-12-08,Hard,992,102,Array;Hash Table;Bit Manipulation;Breadth-First Search;Matrix,"[[0,0],[0,1]]\n[[0]]\n[[1,0,0],[1,0,0]]"
3231,3545,Minimum Number of Increasing Subsequence to Be Removed,minimum-number-of-increasing-subsequence-to-be-removed,https://leetcode.com/problems/minimum-number-of-increasing-subsequence-to-be-removed/,2024-07-24,Hard,8,1,Array;Binary Search,"[5,3,1,4,2]\n[1,2,3,4,5]\n[5,4,3,2,1]"
1526,1633,Minimum Number of Increments on Subarrays to Form a Target Array,minimum-number-of-increments-on-subarrays-to-form-a-target-array,https://leetcode.com/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array/,2020-07-25,Hard,1635,81,Array;Dynamic Programming;Stack;Greedy;Monotonic Stack,"[1,2,3,2,1]\n[3,1,1,2]\n[3,1,5,4,2]"
995,1037,Minimum Number of K Consecutive Bit Flips,minimum-number-of-k-consecutive-bit-flips,https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips/,2019-02-17,Hard,2003,89,Array;Bit Manipulation;Queue;Sliding Window;Prefix Sum,"[0,1,0]\n1\n[1,1,0]\n2\n[0,0,0,1,0,1,1,0]\n3"
2193,1356,Minimum Number of Moves to Make Palindrome,minimum-number-of-moves-to-make-palindrome,https://leetcode.com/problems/minimum-number-of-moves-to-make-palindrome/,2022-03-05,Hard,1023,75,Two Pointers;String;Greedy;Binary Indexed Tree,"""aabb""\n""letelt"""
2009,2119,Minimum Number of Operations to Make Array Continuous,minimum-number-of-operations-to-make-array-continuous,https://leetcode.com/problems/minimum-number-of-operations-to-make-array-continuous/,2021-09-18,Hard,1952,52,Array;Hash Table;Binary Search;Sliding Window,"[4,2,5,3]\n[1,2,3,5,6]\n[1,10,100,1000]"
2449,2539,Minimum Number of Operations to Make Arrays Similar,minimum-number-of-operations-to-make-arrays-similar,https://leetcode.com/problems/minimum-number-of-operations-to-make-arrays-similar/,2022-10-23,Hard,436,13,Array;Greedy;Sorting,"[8,12,6]\n[2,14,10]\n[1,2,5]\n[4,1,3]\n[1,1,1,1,1]\n[1,1,1,1,1]"
1830,1941,Minimum Number of Operations to Make String Sorted,minimum-number-of-operations-to-make-string-sorted,https://leetcode.com/problems/minimum-number-of-operations-to-make-string-sorted/,2021-04-17,Hard,185,131,Math;String;Combinatorics,"""cba""\n""aabaa"""
871,902,Minimum Number of Refueling Stops,minimum-number-of-refueling-stops,https://leetcode.com/problems/minimum-number-of-refueling-stops/,2018-07-14,Hard,4793,92,Array;Dynamic Programming;Greedy;Heap (Priority Queue),"1\n1\n[]\n100\n1\n[[10,100]]\n100\n10\n[[10,60],[20,30],[30,30],[60,40]]"
1671,1766,Minimum Number of Removals to Make Mountain Array,minimum-number-of-removals-to-make-mountain-array,https://leetcode.com/problems/minimum-number-of-removals-to-make-mountain-array/,2020-11-28,Hard,2218,40,Array;Binary Search;Dynamic Programming;Greedy,"[1,3,1]\n[2,1,1,5,6,2,3,1]"
1326,1451,Minimum Number of Taps to Open to Water a Garden,minimum-number-of-taps-to-open-to-water-a-garden,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden/,2020-01-19,Hard,3536,198,Array;Dynamic Programming;Greedy,"5\n[3,4,1,1,0,0]\n3\n[0,0,0,0]"
3292,3557,Minimum Number of Valid Strings to Form Target II,minimum-number-of-valid-strings-to-form-target-ii,https://leetcode.com/problems/minimum-number-of-valid-strings-to-form-target-ii/,2024-09-15,Hard,77,10,Array;String;Binary Search;Dynamic Programming;Segment Tree;Rolling Hash;String Matching;Hash Function,"[""abc"",""aaaaa"",""bcdef""]\n""aabcdabc""\n[""abababab"",""ab""]\n""ababaababa""\n[""abcdef""]\n""xyz"""
2617,2697,Minimum Number of Visited Cells in a Grid,minimum-number-of-visited-cells-in-a-grid,https://leetcode.com/problems/minimum-number-of-visited-cells-in-a-grid/,2023-04-09,Hard,405,36,Array;Dynamic Programming;Stack;Breadth-First Search;Union Find;Heap (Priority Queue);Matrix;Monotonic Stack,"[[3,4,2,1],[4,2,3,1],[2,1,0,0],[2,4,0,0]]\n[[3,4,2,1],[4,2,1,1],[2,1,1,0],[3,4,1,0]]\n[[2,1,0],[1,0,0]]"
2290,2375,Minimum Obstacle Removal to Reach Corner,minimum-obstacle-removal-to-reach-corner,https://leetcode.com/problems/minimum-obstacle-removal-to-reach-corner/,2022-05-29,Hard,1610,29,Array;Breadth-First Search;Graph;Heap (Priority Queue);Matrix;Shortest Path,"[[0,1,1],[1,1,0],[1,1,0]]\n[[0,1,0,0,0],[0,1,0,1,0],[0,0,0,1,0]]"
1611,1732,Minimum One Bit Operations to Make Integers Zero,minimum-one-bit-operations-to-make-integers-zero,https://leetcode.com/problems/minimum-one-bit-operations-to-make-integers-zero/,2020-10-04,Hard,972,1066,Dynamic Programming;Bit Manipulation;Memoization,3\n6
2835,3025,Minimum Operations to Form Subsequence With Target Sum,minimum-operations-to-form-subsequence-with-target-sum,https://leetcode.com/problems/minimum-operations-to-form-subsequence-with-target-sum/,2023-08-27,Hard,542,125,Array;Greedy;Bit Manipulation,"[1,2,8]\n7\n[1,32,1,2]\n12\n[1,32,1]\n35"
1713,1832,Minimum Operations to Make a Subsequence,minimum-operations-to-make-a-subsequence,https://leetcode.com/problems/minimum-operations-to-make-a-subsequence/,2021-01-03,Hard,749,15,Array;Hash Table;Binary Search;Greedy,"[5,1,3]\n[9,4,2,3,4]\n[6,4,8,1,3,2]\n[4,7,6,2,3,8,6,1]"
3229,3454,Minimum Operations to Make Array Equal to Target,minimum-operations-to-make-array-equal-to-target,https://leetcode.com/problems/minimum-operations-to-make-array-equal-to-target/,2024-07-21,Hard,232,8,Array;Dynamic Programming;Stack;Greedy;Monotonic Stack,"[3,5,1,2]\n[4,6,2,4]\n[1,3,2]\n[2,1,4]"
2702,2729,Minimum Operations to Make Numbers Non-positive,minimum-operations-to-make-numbers-non-positive,https://leetcode.com/problems/minimum-operations-to-make-numbers-non-positive/,2023-05-24,Hard,49,4,Array;Binary Search,"[3,4,1,7,6]\n4\n2\n[1,2,1]\n2\n1"
2111,2234,Minimum Operations to Make the Array K-Increasing,minimum-operations-to-make-the-array-k-increasing,https://leetcode.com/problems/minimum-operations-to-make-the-array-k-increasing/,2021-12-19,Hard,711,15,Array;Binary Search,"[5,4,3,2,1]\n1\n[4,1,5,2,6,2]\n2\n[4,1,5,2,6,2]\n3"
2123,2259,Minimum Operations to Remove Adjacent Ones in Matrix,minimum-operations-to-remove-adjacent-ones-in-matrix,https://leetcode.com/problems/minimum-operations-to-remove-adjacent-ones-in-matrix/,2021-12-30,Hard,54,13,Array;Graph;Matrix,"[[1,1,0],[0,1,1],[1,1,1]]\n[[0,0,0],[0,0,0],[0,0,0]]\n[[0,1],[1,0]]"
1505,1629,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,https://leetcode.com/problems/minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits/,2020-07-05,Hard,494,27,String;Greedy;Binary Indexed Tree;Segment Tree,"""4321""\n4\n""100""\n1\n""36789""\n1000"
2819,3077,Minimum Relative Loss After Buying Chocolates,minimum-relative-loss-after-buying-chocolates,https://leetcode.com/problems/minimum-relative-loss-after-buying-chocolates/,2023-08-16,Hard,17,2,Array;Binary Search;Sorting;Prefix Sum,"[1,9,22,10,19]\n[[18,4],[5,2]]\n[1,5,4,3,7,11,9]\n[[5,4],[5,7],[7,3],[4,5]]\n[5,6,7]\n[[10,1],[5,3],[3,3]]"
2366,2450,Minimum Replacements to Sort the Array,minimum-replacements-to-sort-the-array,https://leetcode.com/problems/minimum-replacements-to-sort-the-array/,2022-08-06,Hard,2053,69,Array;Math;Greedy,"[3,9,3]\n[1,2,3,4,5]"
2612,2726,Minimum Reverse Operations,minimum-reverse-operations,https://leetcode.com/problems/minimum-reverse-operations/,2023-04-02,Hard,244,73,Array;Breadth-First Search;Ordered Set,"4\n0\n[1,2]\n4\n5\n0\n[2,4]\n3\n4\n2\n[0,1,3]\n1"
2322,2400,Minimum Score After Removals on a Tree,minimum-score-after-removals-on-a-tree,https://leetcode.com/problems/minimum-score-after-removals-on-a-tree/,2022-06-26,Hard,465,19,Array;Bit Manipulation;Tree;Depth-First Search,"[1,5,5,4,11]\n[[0,1],[1,2],[1,3],[3,4]]\n[5,5,2,4,4,2]\n[[0,1],[1,2],[5,2],[4,3],[1,3]]"
1883,2013,Minimum Skips to Arrive at Meeting On Time,minimum-skips-to-arrive-at-meeting-on-time,https://leetcode.com/problems/minimum-skips-to-arrive-at-meeting-on-time/,2021-05-30,Hard,348,53,Array;Dynamic Programming,"[1,3,2]\n4\n2\n[7,3,5,5]\n2\n10\n[7,3,5,5]\n1\n10"
1889,2018,Minimum Space Wasted From Packaging,minimum-space-wasted-from-packaging,https://leetcode.com/problems/minimum-space-wasted-from-packaging/,2021-06-06,Hard,412,39,Array;Binary Search;Sorting;Prefix Sum,"[2,3,5]\n[[4,8],[2,8]]\n[2,3,5]\n[[1,4],[2,3],[3,4]]\n[3,5,8,10,11,12]\n[[12],[11,9],[10,5,14]]"
3117,3364,Minimum Sum of Values by Dividing Array,minimum-sum-of-values-by-dividing-array,https://leetcode.com/problems/minimum-sum-of-values-by-dividing-array/,2024-04-14,Hard,128,4,Array;Binary Search;Dynamic Programming;Bit Manipulation;Segment Tree;Queue,"[1,4,3,3,2]\n[0,3,3,2]\n[2,3,5,7,7,7,5]\n[0,7,5]\n[1,2,3,4]\n[2]"
801,819,Minimum Swaps To Make Sequences Increasing,minimum-swaps-to-make-sequences-increasing,https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing/,2018-03-17,Hard,2896,138,Array;Dynamic Programming,"[1,3,5,4]\n[1,2,3,7]\n[0,3,5,8,9]\n[2,1,4,6,9]"
1956,2073,Minimum Time For K Virus Variants to Spread,minimum-time-for-k-virus-variants-to-spread,https://leetcode.com/problems/minimum-time-for-k-virus-variants-to-spread/,2021-07-02,Hard,32,7,Array;Math;Binary Search;Geometry;Enumeration,"[[1,1],[6,1]]\n2\n[[3,3],[1,2],[9,2]]\n2\n[[3,3],[1,2],[9,2]]\n3"
2814,3043,Minimum Time Takes to Reach Destination Without Drowning,minimum-time-takes-to-reach-destination-without-drowning,https://leetcode.com/problems/minimum-time-takes-to-reach-destination-without-drowning/,2023-08-09,Hard,25,0,Array;Breadth-First Search;Matrix,"[[""D"",""."",""*""],[""."",""."","".""],[""."",""S"","".""]]\n[[""D"",""X"",""*""],[""."",""."","".""],[""."",""."",""S""]]\n[[""D"",""."",""."",""."",""*"","".""],[""."",""X"",""."",""X"",""."","".""],[""."",""."",""."",""."",""S"","".""]]"
1199,1167,Minimum Time to Build Blocks,minimum-time-to-build-blocks,https://leetcode.com/problems/minimum-time-to-build-blocks/,2019-09-21,Hard,239,32,Array;Math;Greedy;Heap (Priority Queue),"[1]\n1\n[1,2]\n5\n[1,2,3]\n1"
2589,2657,Minimum Time to Complete All Tasks,minimum-time-to-complete-all-tasks,https://leetcode.com/problems/minimum-time-to-complete-all-tasks/,2023-03-12,Hard,449,20,Array;Binary Search;Stack;Greedy;Sorting,"[[2,3,1],[4,5,1],[1,5,2]]\n[[1,3,2],[2,5,3],[5,6,2]]"
2604,2666,Minimum Time to Eat All Grains,minimum-time-to-eat-all-grains,https://leetcode.com/problems/minimum-time-to-eat-all-grains/,2023-03-29,Hard,49,4,Array;Two Pointers;Binary Search;Sorting,"[3,6,7]\n[2,4,7,9]\n[4,6,109,111,213,215]\n[5,110,214]"
2188,2295,Minimum Time to Finish the Race,minimum-time-to-finish-the-race,https://leetcode.com/problems/minimum-time-to-finish-the-race/,2022-02-27,Hard,587,27,Array;Dynamic Programming,"[[2,3],[3,4]]\n5\n4\n[[1,10],[2,2],[3,4]]\n6\n5"
2403,2537,Minimum Time to Kill All Monsters,minimum-time-to-kill-all-monsters,https://leetcode.com/problems/minimum-time-to-kill-all-monsters/,2022-09-07,Hard,50,5,Array;Dynamic Programming;Bit Manipulation;Bitmask,"[3,1,4]\n[1,1,4]\n[1,2,4,9]"
2809,2952,Minimum Time to Make Array Sum At Most x,minimum-time-to-make-array-sum-at-most-x,https://leetcode.com/problems/minimum-time-to-make-array-sum-at-most-x/,2023-08-05,Hard,241,14,Array;Dynamic Programming;Sorting,"[1,2,3]\n[1,2,3]\n4\n[1,2,3]\n[3,3,3]\n4"
2167,2286,Minimum Time to Remove All Cars Containing Illegal Goods,minimum-time-to-remove-all-cars-containing-illegal-goods,https://leetcode.com/problems/minimum-time-to-remove-all-cars-containing-illegal-goods/,2022-02-06,Hard,695,16,String;Dynamic Programming,"""1100101""\n""0010"""
3031,3296,Minimum Time to Revert Word to Initial State II,minimum-time-to-revert-word-to-initial-state-ii,https://leetcode.com/problems/minimum-time-to-revert-word-to-initial-state-ii/,2024-02-04,Hard,149,22,String;Rolling Hash;String Matching;Hash Function,"""abacaba""\n3\n""abacaba""\n4\n""abcbabcd""\n2"
2577,2711,Minimum Time to Visit a Cell In a Grid,minimum-time-to-visit-a-cell-in-a-grid,https://leetcode.com/problems/minimum-time-to-visit-a-cell-in-a-grid/,2023-02-26,Hard,1083,43,Array;Breadth-First Search;Graph;Heap (Priority Queue);Matrix;Shortest Path,"[[0,1,3,2],[5,1,2,5],[4,3,8,6]]\n[[0,2,4],[3,2,1],[1,0,4]]"
2499,2592,Minimum Total Cost to Make Arrays Unequal,minimum-total-cost-to-make-arrays-unequal,https://leetcode.com/problems/minimum-total-cost-to-make-arrays-unequal/,2022-12-10,Hard,231,12,Array;Hash Table;Greedy;Counting,"[1,2,3,4,5]\n[1,2,3,4,5]\n[2,2,2,1,3]\n[1,2,2,3,3]\n[1,2,2]\n[1,2,2]"
2463,2554,Minimum Total Distance Traveled,minimum-total-distance-traveled,https://leetcode.com/problems/minimum-total-distance-traveled/,2022-11-06,Hard,949,33,Array;Dynamic Programming;Sorting,"[0,4,6]\n[[2,2],[6,2]]\n[1,-1]\n[[-2,1],[2,1]]"
411,411,Minimum Unique Word Abbreviation,minimum-unique-word-abbreviation,https://leetcode.com/problems/minimum-unique-word-abbreviation/,2016-10-02,Hard,183,146,Array;String;Backtracking;Bit Manipulation,"""apple""\n[""blade""]\n""apple""\n[""blade"",""plain"",""amber""]"
2203,2321,Minimum Weighted Subgraph With the Required Paths,minimum-weighted-subgraph-with-the-required-paths,https://leetcode.com/problems/minimum-weighted-subgraph-with-the-required-paths/,2022-03-13,Hard,745,23,Graph;Shortest Path,"6\n[[0,2,2],[0,5,6],[1,0,3],[1,4,5],[2,1,1],[2,3,3],[2,3,4],[3,4,2],[4,5,1]]\n0\n1\n5\n3\n[[0,1,1],[2,1,1]]\n0\n1\n2"
2209,2311,Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,https://leetcode.com/problems/minimum-white-tiles-after-covering-with-carpets/,2022-03-19,Hard,515,16,String;Dynamic Programming;Prefix Sum,"""10110101""\n2\n2\n""11111""\n2\n3"
727,727,Minimum Window Subsequence,minimum-window-subsequence,https://leetcode.com/problems/minimum-window-subsequence/,2017-11-12,Hard,1472,94,String;Dynamic Programming;Sliding Window,"""abcdebdde""\n""bde""\n""jmeqksfrsdcmsiwvaovztaqenprpvnbstl""\n""u"""
76,76,Minimum Window Substring,minimum-window-substring,https://leetcode.com/problems/minimum-window-substring/,2014-05-22,Hard,19090,792,Hash Table;String;Sliding Window,"""ADOBECODEBANC""\n""ABC""\n""a""\n""a""\n""a""\n""aa"""
1879,1989,Minimum XOR Sum of Two Arrays,minimum-xor-sum-of-two-arrays,https://leetcode.com/problems/minimum-xor-sum-of-two-arrays/,2021-05-29,Hard,703,13,Array;Dynamic Programming;Bit Manipulation;Bitmask,"[1,2]\n[2,3]\n[1,0,3]\n[5,3,4]"
2699,2803,Modify Graph Edge Weights,modify-graph-edge-weights,https://leetcode.com/problems/modify-graph-edge-weights/,2023-05-21,Hard,717,152,Graph;Heap (Priority Queue);Shortest Path,"5\n[[4,1,-1],[2,0,-1],[0,3,-1],[4,3,-1]]\n0\n1\n5\n3\n[[0,1,-1],[0,2,5]]\n0\n2\n6\n4\n[[1,0,4],[1,2,3],[2,3,5],[0,3,-1]]\n0\n2\n6"
1516,1655,Move Sub-Tree of N-Ary Tree,move-sub-tree-of-n-ary-tree,https://leetcode.com/problems/move-sub-tree-of-n-ary-tree/,2020-07-16,Hard,34,66,Tree;Depth-First Search,"[1,null,2,3,null,4,5,null,6,null,7,8]\n4\n1\n[1,null,2,3,null,4,5,null,6,null,7,8]\n7\n4\n[1,null,2,3,null,4,5,null,6,null,7,8]\n3\n8"
732,732,My Calendar III,my-calendar-iii,https://leetcode.com/problems/my-calendar-iii/,2017-11-25,Hard,2044,272,Binary Search;Design;Segment Tree;Prefix Sum;Ordered Set,"[""MyCalendarThree"",""book"",""book"",""book"",""book"",""book"",""book""]\n[[],[10,20],[50,60],[10,40],[5,15],[5,10],[25,55]]"
52,52,N-Queens II,n-queens-ii,https://leetcode.com/problems/n-queens-ii/,2013-11-23,Hard,4097,275,Backtracking,4\n1
51,51,N-Queens,n-queens,https://leetcode.com/problems/n-queens/,2014-03-11,Hard,13432,324,Array;Backtracking,4\n1
2306,2390,Naming a Company,naming-a-company,https://leetcode.com/problems/naming-a-company/,2022-06-12,Hard,1961,72,Array;Hash Table;String;Bit Manipulation;Enumeration,"[""coffee"",""donuts"",""time"",""toffee""]\n[""lack"",""back""]"
2454,2549,Next Greater Element IV,next-greater-element-iv,https://leetcode.com/problems/next-greater-element-iv/,2022-10-29,Hard,712,11,Array;Binary Search;Stack;Sorting;Heap (Priority Queue);Monotonic Stack,"[2,4,0,9,6]\n[3,3]"
1842,1997,Next Palindrome Using Same Digits,next-palindrome-using-same-digits,https://leetcode.com/problems/next-palindrome-using-same-digits/,2021-04-29,Hard,124,19,Two Pointers;String,"""1221""\n""32123""\n""45544554"""
600,600,Non-negative Integers without Consecutive Ones,non-negative-integers-without-consecutive-ones,https://leetcode.com/problems/non-negative-integers-without-consecutive-ones/,2017-05-27,Hard,1574,137,Dynamic Programming,5\n1\n2
878,910,Nth Magical Number,nth-magical-number,https://leetcode.com/problems/nth-magical-number/,2018-07-29,Hard,1318,166,Math;Binary Search,1\n2\n3\n4\n2\n3
726,726,Number of Atoms,number-of-atoms,https://leetcode.com/problems/number-of-atoms/,2017-11-12,Hard,1938,408,Hash Table;String;Stack;Sorting,"""H2O""\n""Mg(OH)2""\n""K4(ON(SO3)2)2"""
2827,3017,Number of Beautiful Integers in the Range,number-of-beautiful-integers-in-the-range,https://leetcode.com/problems/number-of-beautiful-integers-in-the-range/,2023-08-19,Hard,369,36,Math;Dynamic Programming,10\n20\n3\n1\n10\n1\n5\n5\n2
2478,2569,Number of Beautiful Partitions,number-of-beautiful-partitions,https://leetcode.com/problems/number-of-beautiful-partitions/,2022-11-20,Hard,357,18,String;Dynamic Programming,"""23542185131""\n3\n2\n""23542185131""\n3\n3\n""3312958""\n3\n1"
1819,1947,Number of Different Subsequences GCDs,number-of-different-subsequences-gcds,https://leetcode.com/problems/number-of-different-subsequences-gcds/,2021-04-04,Hard,428,45,Array;Math;Counting;Number Theory,"[6,10,3]\n[5,15,40,5,6]"
233,233,Number of Digit One,number-of-digit-one,https://leetcode.com/problems/number-of-digit-one/,2015-07-07,Hard,1703,1518,Math;Dynamic Programming;Recursion,13\n0
711,711,Number of Distinct Islands II,number-of-distinct-islands-ii,https://leetcode.com/problems/number-of-distinct-islands-ii/,2017-10-17,Hard,272,284,Hash Table;Depth-First Search;Breadth-First Search;Union Find;Hash Function,"[[1,1,0,0,0],[1,0,0,0,0],[0,0,0,0,1],[0,0,0,1,1]]\n[[1,1,0,0,0],[1,1,0,0,0],[0,0,0,1,1],[0,0,0,1,1]]"
